Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Source_Playlist,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6
spotify:track:2NAiq0ZATegV9uiq0QUl0e,Burning Bridges,PLUG LIFE,Wingz,2025-06-06,153245,15,True,jg7a0256u4643jn4y80wz3tsg,2025-06-21T16:33:18Z,arabic hip hop,Pas Comme Eux Records,0.601,0.609,6,-10.114,1,0.277,0.762,0.0,0.0896,0.798,77.813,4,top_50__tunisia,Wingz,,,,,
spotify:track:2IbSABwhuj11exDI9rMwDo,ASSASSIN,ASSASSIN,"M.A,OhSlim,prodby444",2025-06-21,150297,0,True,jg7a0256u4643jn4y80wz3tsg,2025-06-21T16:33:48Z,,Pas Comme Eux Records,0.487,0.388,10,-13.256,0,0.401,0.109,0.000174,0.223,0.253,96.688,5,top_50__tunisia,M.A,OhSlim,prodby444,,,
spotify:track:44I9b2Lkk1sKGlNmtLcVyQ,Taw Netsaref,TRAPLIFE,A.L.A,2019-05-01,256438,32,False,o521z02pw23ivep6jemptk48g,2019-08-21T19:12:50Z,"arabic hip hop,moroccan rap",ALAZZH5,0.727,0.531,5,-12.203,0,0.0779,0.167,0.0,0.0987,0.435,145.892,4,tounsi,A.L.A,,,,,
spotify:track:25YmpdL3lPHPSpVzlnjpxx,Talifoun (outro),TRAPLIFE,A.L.A,2019-05-01,120000,32,False,o521z02pw23ivep6jemptk48g,2019-08-21T19:14:33Z,"arabic hip hop,moroccan rap",ALAZZH5,0.788,0.667,10,-10.729,0,0.357,0.744,0.0,0.101,0.0357,115.952,4,tounsi,A.L.A,,,,,
spotify:track:27HEl9FH9sUJf4u2rWhmtD,Freestyle,Freestyle,El Castro,2018-05-06,206216,0,True,o521z02pw23ivep6jemptk48g,2019-08-21T19:20:53Z,arabic hip hop,El-castro,0.794,0.388,0,-12.829,1,0.146,0.487,0.0,0.126,0.359,120.029,4,tounsi,El Castro,,,,,
spotify:track:4SyJErOOnLnsEXXOPiqMxx,Tesla,Trippy Boyz,Trippy Boyz,2020-02-08,247196,0,True,o521z02pw23ivep6jemptk48g,2020-03-14T18:23:58Z,,TRIPPY BOYZ,0.679,0.601,1,-10.3,1,0.571,0.311,0.0,0.072,0.529,150.126,4,tounsi,Trippy Boyz,,,,,
spotify:track:05YgPXmqpwYVfMAkPFRwBX,Angels,Trippy Boyz,Trippy Boyz,2020-02-08,154044,0,True,o521z02pw23ivep6jemptk48g,2020-03-15T04:22:21Z,,TRIPPY BOYZ,0.67,0.604,1,-8.433,1,0.169,0.316,0.0,0.118,0.285,150.106,4,tounsi,Trippy Boyz,,,,,
spotify:track:0GuvfhqTxlRQdBxfepH9Wj,Day and Night,Trippy Boyz,Trippy Boyz,2020-02-08,240770,0,True,o521z02pw23ivep6jemptk48g,2020-03-15T04:32:01Z,,TRIPPY BOYZ,0.71,0.483,9,-13.406,1,0.263,0.248,0.0,0.378,0.177,116.95,4,tounsi,Trippy Boyz,,,,,
spotify:track:3rJzNW2i6fxvnc9mYdN6Ut,Too Much,Trippy Boyz,Trippy Boyz,2020-02-08,188499,0,True,o521z02pw23ivep6jemptk48g,2020-03-15T04:40:58Z,,TRIPPY BOYZ,0.819,0.358,7,-15.057,0,0.26,0.378,3.61e-05,0.902,0.224,116.993,4,tounsi,Trippy Boyz,,,,,
spotify:track:7ls5wO42eGJpWiwf7cPMQN,Mouch Menni,Mes racines,Sabry Mosbah,2017-11-24,224120,25,False,o521z02pw23ivep6jemptk48g,2020-03-29T17:01:43Z,gnawa,Accords Croisés,0.74,0.48,11,-12.278,0,0.0811,0.0567,1.27e-05,0.539,0.787,104.921,4,tounsi,Sabry Mosbah,,,,,
spotify:track:48UqijZcSJMC2lBuEsio1Q,Mansit,Mes racines,Sabry Mosbah,2017-11-24,238720,34,False,o521z02pw23ivep6jemptk48g,2020-03-29T17:27:08Z,gnawa,Accords Croisés,0.568,0.484,0,-10.819,1,0.0452,0.0344,0.0,0.0805,0.752,83.829,4,tounsi,Sabry Mosbah,,,,,
spotify:track:1L7ggUoGgE2yp5lF3dHbbE,Loumou Loumou,Ambiance mariage tunisien (Mix Non Stop),Brahim Biskri,2015,151440,28,False,o521z02pw23ivep6jemptk48g,2020-04-26T22:49:50Z,raï,Malik Prod,0.652,0.964,10,-3.496,1,0.147,0.403,0.000411,0.309,0.931,103.997,4,tounsi,Brahim Biskri,,,,,
spotify:track:3jjzQ298a23EU87bpXuIY1,Tbark Allah Ya Hawat,Rbouk El Houma,Hedi Donia,2016-08-30,530013,21,False,o521z02pw23ivep6jemptk48g,2020-04-26T23:09:26Z,,Phonet,0.537,0.842,0,-4.91,0,0.0993,0.411,3.73e-05,0.16,0.818,105.534,4,tounsi,Hedi Donia,,,,,
spotify:track:0THKQQx8rwoKZFYEmyv08x,Thamlaton,Ensen,Emel,2017-02-24,323716,0,False,o521z02pw23ivep6jemptk48g,2020-05-13T01:29:27Z,,PTKF,0.647,0.398,3,-17.739,1,0.0571,0.449,0.0209,0.28,0.522,100.045,4,tounsi,Emel,,,,,
spotify:track:42DSBrBWpmC5y1RpClO4ZQ,Instant,Ensen,Emel,2017-02-24,249390,0,False,o521z02pw23ivep6jemptk48g,2020-05-13T01:29:34Z,,PTKF,0.468,0.201,9,-20.816,1,0.0427,0.409,0.0389,0.0788,0.0382,127.998,4,tounsi,Emel,,,,,
spotify:track:1c3Q1qJi9DxPDlnHiOKGBV,Hitory X,New Bitch Mixtape,El Castro,2019-11-30,314640,31,True,o521z02pw23ivep6jemptk48g,2020-08-03T02:38:59Z,arabic hip hop,ZZH5,0.726,0.504,2,-11.483,1,0.425,0.461,0.0,0.336,0.392,92.132,4,tounsi,El Castro,,,,,
spotify:track:6XV3hy4jM3sQfMvV3xLqao,M3a9ed,New Bitch Mixtape,El Castro,2019-11-30,202368,27,True,o521z02pw23ivep6jemptk48g,2020-08-03T03:14:47Z,arabic hip hop,ZZH5,0.824,0.607,10,-6.992,0,0.281,0.55,5.97e-06,0.152,0.591,93.971,4,tounsi,El Castro,,,,,
spotify:track:7eiiROcElDgauVkT6ZIole,Fire,Fire,"Linko,Lil' K",2020-06-26,228179,3,True,o521z02pw23ivep6jemptk48g,2020-11-20T01:47:22Z,arabic hip hop,Linko,0.828,0.736,1,-8.228,1,0.264,0.0153,0.0,0.0916,0.826,76.519,4,tounsi,Linko,Lil' K,,,,
spotify:track:0UKKky6guRPUdWUTDLWnRG,5amsa li la7gou bil jorra ( with Vipa & Tiga Blackna),5amsa li la7gou bil jorra ( with Vipa & Tiga Blackna),Erkez Hiphop,2020-03-26,191988,24,False,o521z02pw23ivep6jemptk48g,2020-11-20T02:55:35Z,arabic hip hop,Debo,0.535,0.651,8,-10.076,1,0.395,0.00298,1.08e-05,0.0843,0.271,199.572,4,tounsi,Erkez Hiphop,,,,,
spotify:track:37LtyIloicVrMlDpVJ2jxL,JUNGLE,METRO EL RAP FM (Deluxe),"SAFFWIZZ,Icxn",2023-10-01,151378,16,False,o521z02pw23ivep6jemptk48g,2023-11-28T18:01:36Z,"arabic hip hop,moroccan rap",Bloc C Records,0.656,0.854,11,-5.154,0,0.322,0.114,0.0,0.353,0.706,159.963,4,tuna_hip_hop,SAFFWIZZ,Icxn,,,,
spotify:track:46QXQg2HtXLC1FOX599dqE,TKALLEM - Remix,METRO EL RAP FM (Deluxe),"SAFFWIZZ,Trax,Tchiggy,Stxev Abdiov",2023-10-01,178792,11,True,o521z02pw23ivep6jemptk48g,2023-11-28T18:02:59Z,"arabic hip hop,moroccan rap",Bloc C Records,0.633,0.821,11,-5.842,1,0.431,0.0366,0.0,0.759,0.516,173.954,4,tuna_hip_hop,SAFFWIZZ,Trax,Tchiggy,Stxev Abdiov,,
spotify:track:2c9wmYc6E3GEjbVycVMtZ5,French Bitch 2,INFAMOUS,"Wingz,XIIVI,BAXV",2020-10-27,181301,0,True,o521z02pw23ivep6jemptk48g,2023-11-28T18:11:22Z,arabic hip hop,1906114 Records DK,0.701,0.622,2,-6.669,1,0.192,0.133,0.0,0.162,0.314,150.051,4,tuna_hip_hop,Wingz,XIIVI,BAXV,,,
spotify:track:00Juz3x6rVsF8JOJTdl0qL,Kids Do Drugs,Odyssey (Odd To See),BAXV,2021-08-15,91300,4,True,o521z02pw23ivep6jemptk48g,2023-11-28T18:24:05Z,arabic hip hop,TBRL,0.795,0.506,11,-9.067,1,0.192,0.198,0.00166,0.39,0.299,125.044,3,tuna_hip_hop,BAXV,,,,,
spotify:track:0rGBJkB8PvZqOqVzmuAQ3X,She Can Curry,VISION,Wingz,2020-06-06,123901,0,True,o521z02pw23ivep6jemptk48g,2023-11-28T18:39:23Z,arabic hip hop,1906114 Records DK,0.904,0.775,10,-5.42,1,0.145,0.0644,0.0,0.179,0.57,102.027,4,tuna_hip_hop,Wingz,,,,,
spotify:track:6kpRXeqwY99OnpfcS9tHwn,CARRETERA,GOLDEN GOD,"Pas Comme Eux,$MXTI,FIJO",2023-12-01,236086,0,False,o521z02pw23ivep6jemptk48g,2023-12-08T17:06:30Z,arabic hip hop,Pas Comme Eux Records,0.754,0.661,7,-8.086,0,0.159,0.00783,0.000554,0.295,0.478,137.96,4,tuna_hip_hop,Pas Comme Eux,$MXTI,FIJO,,,
spotify:track:0dVO4gJn56xKhyLMhQ0iX5,BOUGE PAS,GOLDEN GOD,"Pas Comme Eux,$MXTI,Fossa,RARE",2023-12-01,163636,0,True,o521z02pw23ivep6jemptk48g,2023-12-08T17:12:27Z,arabic hip hop,Pas Comme Eux Records,0.901,0.724,4,-8.141,1,0.368,0.09,0.0,0.072,0.834,132.015,4,tuna_hip_hop,Pas Comme Eux,$MXTI,Fossa,RARE,,
spotify:track:3Pit9iABJR5HfyWAE4uA5d,WOW2,BASTA.,ZDEFF,2022-10-23,85349,15,True,o521z02pw23ivep6jemptk48g,2023-12-09T10:42:26Z,"arabic hip hop,moroccan rap",3191691 Records DK2,0.805,0.606,10,-9.482,0,0.287,0.624,0.0,0.193,0.847,112.265,4,tuna_hip_hop,ZDEFF,,,,,
spotify:track:1WAADvqmYqvDWUiXAfXY9t,MAJHOODIE,METRO EL RAP FM (Deluxe),"SAFFWIZZ,4lfa,GAL3Y",2023-10-01,183017,20,True,o521z02pw23ivep6jemptk48g,2023-12-09T10:52:57Z,"arabic hip hop,moroccan rap",Bloc C Records,0.659,0.692,11,-6.708,0,0.234,0.257,0.0,0.203,0.585,83.08,4,tuna_hip_hop,SAFFWIZZ,4lfa,GAL3Y,,,
spotify:track:4jXqIpxt9YuOpYFqzOz7AV,El Wed,EASTCOASTSTORY: lifestyles,COSMIC,2021-09-08,195366,26,True,o521z02pw23ivep6jemptk48g,2023-12-09T11:10:22Z,"arabic hip hop,moroccan rap",Cosmic,0.635,0.667,3,-6.54,1,0.166,0.796,6.16e-06,0.341,0.367,140.109,4,tuna_hip_hop,COSMIC,,,,,
spotify:track:33ApSp9He8hhkevxah051M,LEVEL UP - $MXTI Remix,The Kid X,"XIIVI,$MXTI",2023-12-06,132901,0,True,o521z02pw23ivep6jemptk48g,2023-12-15T16:04:59Z,arabic hip hop,Pas Comme Eux Records,0.795,0.785,6,-7.226,1,0.182,0.132,1.54e-06,0.101,0.91,148.071,4,tuna_hip_hop,XIIVI,$MXTI,,,,
spotify:track:4DpRUaOW777I1ZaF8Sy9dB,12:06 AM,GOLDEN GOD,"Pas Comme Eux,$MXTI,XIIVI",2023-12-01,135333,2,True,o521z02pw23ivep6jemptk48g,2023-12-15T16:43:39Z,arabic hip hop,Pas Comme Eux Records,0.625,0.534,1,-10.786,1,0.426,0.0572,0.0,0.102,0.466,134.989,4,tuna_hip_hop,Pas Comme Eux,$MXTI,XIIVI,,,
spotify:track:5dtRzl5h7gtv11pDreC4n1,SEKKA ZIT,METRO EL RAP FM (Deluxe),"SAFFWIZZ,Vipa,BigSeno",2023-10-01,195622,25,False,o521z02pw23ivep6jemptk48g,2023-12-15T17:39:20Z,"arabic hip hop,moroccan rap",Bloc C Records,0.417,0.825,1,-5.18,1,0.615,0.261,0.0,0.397,0.637,169.727,4,tuna_hip_hop,SAFFWIZZ,Vipa,BigSeno,,,
spotify:track:3q5TAGF691sd5xFmHTt8Ma,RATL,METRO EL RAP FM (Deluxe),"SAFFWIZZ,Namiro,BL made it",2023-10-01,170391,7,True,o521z02pw23ivep6jemptk48g,2023-12-15T17:47:24Z,"arabic hip hop,moroccan rap",Bloc C Records,0.669,0.704,6,-5.97,1,0.23,0.0447,0.0,0.854,0.467,109.131,4,tuna_hip_hop,SAFFWIZZ,Namiro,BL made it,,,
spotify:track:4Xg4igdLiGg2GBUzY8mb8Z,JD Saved My Life Too,No Doubt,"Feddini,Ktyb",2019-02-17,128026,17,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:29:02Z,arabic hip hop,More Than Most,0.764,0.385,6,-9.826,0,0.543,0.295,3.3e-06,0.156,0.562,92.299,4,tuna_hip_hop,Feddini,Ktyb,,,,
spotify:track:5P6CQsDwfA3WEI2BSe94ab,DETACH,FUCK THE KID .. AND THE CITY,XIIVI,2023-05-29,90048,0,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:29:11Z,arabic hip hop,Pas Comme Eux Records,0.934,0.529,11,-8.768,1,0.195,0.0367,0.0,0.492,0.784,114.925,4,tuna_hip_hop,XIIVI,,,,,
spotify:track:1YY9bNaXigCCFFA3uM5AWi,M7albinlek,Adheka Libik,Vipa,2017-01-01,244976,14,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:29:32Z,arabic hip hop,Debo,0.439,0.466,1,-11.451,1,0.238,0.235,0.00101,0.177,0.126,88.04,4,tuna_hip_hop,Vipa,,,,,
spotify:track:6jAXdEpk5olE28ukpXtIVB,Like u get t from my hoes,DEBO Maya3rfouch [00 Mixtape],Katybon,2015-01-01,104228,13,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:29:39Z,arabic hip hop,DEBO,0.799,0.454,10,-12.015,0,0.531,0.663,0.0,0.0557,0.875,80.911,4,tuna_hip_hop,Katybon,,,,,
spotify:track:6dQEOGB1bobb0YQ5nP1mtl,Interlude (Ola),DEBO Maya3rfouch [00 Mixtape],Katybon,2015-01-01,67761,22,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:30:04Z,arabic hip hop,DEBO,0.512,0.75,4,-9.305,0,0.427,0.299,0.0,0.222,0.91,180.653,4,tuna_hip_hop,Katybon,,,,,
spotify:track:3HELGGfPvfnrF9B0aFYBgc,Tahki berasmi !!,Tahki berasmi !!,Stou,2021-08-01,129229,19,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:30:10Z,arabic hip hop,2170685 Records DK,0.929,0.379,7,-13.986,1,0.471,0.0732,0.0,0.118,0.775,129.984,4,tuna_hip_hop,Stou,,,,,
spotify:track:21PMDGb10kqHj41Fb3wLpV,True Story Wlh 2,WHO'S KID ! WHAT CITY !,XIIVI,2022-08-25,127530,0,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:30:17Z,arabic hip hop,Pas Comme Eux Records,0.618,0.662,1,-4.342,1,0.312,0.62,0.0,0.105,0.302,150.225,4,tuna_hip_hop,XIIVI,,,,,
spotify:track:23yFEJwdjZ53CNDMGRDg4A,Astronaute,Astronaute,"Ta9chira,4lfa",2022-06-17,229718,20,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:30:40Z,"arabic hip hop,moroccan rap",Ta9chira,0.835,0.656,6,-7.595,1,0.362,0.226,0.0,0.14,0.451,109.94,4,tuna_hip_hop,Ta9chira,4lfa,,,,
spotify:track:3K7hjj8iBHCc3hKXAaXy5k,Ka3ba lé,Adheka Libik,Vipa,2017-01-01,127190,6,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:31:05Z,arabic hip hop,Debo,0.865,0.612,1,-9.141,1,0.267,0.418,0.000321,0.0866,0.96,124.019,4,tuna_hip_hop,Vipa,,,,,
spotify:track:5hDI5uPwLJ83KpiqKHU5n2,H0B0,APEX,"Wingz,XIIVI",2021-02-27,111479,0,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:31:10Z,arabic hip hop,1906114 Records DK,0.747,0.636,1,-7.388,1,0.335,0.228,0.0,0.114,0.276,180.121,4,tuna_hip_hop,Wingz,XIIVI,,,,
spotify:track:1srj7UYId1EV4ccDSEE6Dk,وديع السريع,مم.. ماكلة؟,"Omara,1da-Toul,Matsuda",2023-12-25,162692,8,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:31:30Z,arabic hip hop,Methlab,0.591,0.719,2,-5.481,1,0.427,0.449,1.75e-06,0.619,0.809,83.524,4,tuna_hip_hop,Omara,1da-Toul,Matsuda,,,
spotify:track:7pjdpnf2CRFqgVTffmnZ0j,Wanna Suicide,On My Way,"SAFFWIZZ,Fresh",2018-11-06,76747,5,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:31:51Z,"arabic hip hop,moroccan rap",Bloc C Records,0.66,0.448,1,-9.296,0,0.214,0.619,0.000206,0.124,0.364,80.003,3,tuna_hip_hop,SAFFWIZZ,Fresh,,,,
spotify:track:3bmjTyk9jzBjZlotcunooE,Waves (outro),Waves,"SAFFWIZZ,BAYA",2021-07-23,144080,18,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:31:55Z,"arabic hip hop,moroccan rap",Bloc C Records,0.392,0.53,3,-7.248,0,0.358,0.0504,5.33e-05,0.118,0.113,74.831,4,tuna_hip_hop,SAFFWIZZ,BAYA,,,,
spotify:track:3tEdQBsJTUj8VYAxcSDLT8,METRO EL RAÏ (terminus),METRO EL RAP FM (Deluxe),"SAFFWIZZ,Ratchopper",2023-10-01,264700,14,False,o521z02pw23ivep6jemptk48g,2024-01-05T00:32:02Z,"arabic hip hop,moroccan rap",Bloc C Records,0.662,0.837,8,-4.633,1,0.13,0.311,0.0,0.102,0.435,91.99,4,tuna_hip_hop,SAFFWIZZ,Ratchopper,,,,
spotify:track:3zAnbC1TWd0zqko7RtILFw,FAMA FLOU$,FAMA FLOU$,"Pas Comme Eux,$MXTI,DvrkBoy,Fossa,XIIVI",2023-11-30,220298,0,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:33:29Z,arabic hip hop,Pas Comme Eux Records,0.707,0.488,1,-11.272,1,0.322,0.0745,0.0,0.314,0.369,134.052,4,tuna_hip_hop,Pas Comme Eux,$MXTI,DvrkBoy,Fossa,XIIVI,
spotify:track:241jwVm8rN5kZlGDH5Y8BX,EVERYTHING IS A COPY OF A COPY OF A COPY (INTERLUDE),GOLDEN GOD,"Pas Comme Eux,$MXTI",2023-12-01,45600,0,False,o521z02pw23ivep6jemptk48g,2024-01-05T00:33:36Z,arabic hip hop,Pas Comme Eux Records,0.548,0.213,11,-18.215,0,0.231,0.463,0.837,0.0934,0.348,87.529,4,tuna_hip_hop,Pas Comme Eux,$MXTI,,,,
spotify:track:6beiqWgJvm8pAQCArHZEeX,TAAREFNI,GOLDEN GOD,"Pas Comme Eux,$MXTI,BAD KA$H",2023-12-01,142080,0,True,o521z02pw23ivep6jemptk48g,2024-01-05T00:33:40Z,arabic hip hop,Pas Comme Eux Records,0.736,0.535,10,-7.717,0,0.0349,0.121,0.0,0.635,0.104,125.115,4,tuna_hip_hop,Pas Comme Eux,$MXTI,BAD KA$H,,,
spotify:track:1OIEvP3zsjbyaEkSO1S27s,GERSHOM - Freestyle,مم.. ماكلة؟,"Omara,1da-Toul,Icxn",2023-12-25,111228,4,True,o521z02pw23ivep6jemptk48g,2024-01-06T15:36:42Z,arabic hip hop,Methlab,0.65,0.715,9,-5.069,1,0.628,0.301,0.0,0.292,0.795,80.102,3,tuna_hip_hop,Omara,1da-Toul,Icxn,,,
spotify:track:4sQAvvrYs0ULpC0IYrRpS2,Forza Max (Interlude),مم.. ماكلة؟,"Omara,1da-Toul",2023-12-25,113103,4,True,o521z02pw23ivep6jemptk48g,2024-01-06T15:36:50Z,arabic hip hop,Methlab,0.865,0.696,6,-6.453,1,0.305,0.499,0.0,0.592,0.824,118.884,4,tuna_hip_hop,Omara,1da-Toul,,,,
spotify:track:2TBXCbsYEPmDU4z30doAXi,CHAGATO,CHAGATO,"Methlab,dopeman,Omara,DAMAXGE,NAD,L2",2023-12-08,145800,2,True,o521z02pw23ivep6jemptk48g,2024-01-06T15:42:20Z,"arabic hip hop,rage rap",Methlab,0.829,0.677,6,-8.041,0,0.293,0.0467,2.1e-05,0.264,0.403,100.015,4,tuna_hip_hop,Methlab,dopeman,Omara,DAMAXGE,NAD,L2
spotify:track:14nvRuXr81PsGMcZo29JXZ,MERGUEZ BHEYM,مم.. ماكلة؟,"Omara,1da-Toul,Namiro,RamsJamsss",2023-12-25,279458,4,True,o521z02pw23ivep6jemptk48g,2024-01-06T15:47:08Z,arabic hip hop,Methlab,0.449,0.694,9,-4.854,1,0.472,0.563,0.0,0.327,0.6,78.74,4,tuna_hip_hop,Omara,1da-Toul,Namiro,RamsJamsss,,
spotify:track:4OWkQCQGj1KCyKScpqdIxd,تكلاشي فيا نا,مم.. ماكلة؟,"Omara,DEJ,1da-Toul,Eccentic",2023-12-25,250428,5,True,o521z02pw23ivep6jemptk48g,2024-01-06T15:51:26Z,arabic hip hop,Methlab,0.716,0.677,1,-4.131,1,0.391,0.0647,0.0,0.399,0.64,142.986,4,tuna_hip_hop,Omara,DEJ,1da-Toul,Eccentic,,
spotify:track:5kqNefT8LwXFctxUENWhkH,Mm.. Omara? (Outro),مم.. ماكلة؟,"Omara,1da-Toul,Ratchopper,L2",2023-12-25,483190,6,True,o521z02pw23ivep6jemptk48g,2024-01-06T15:55:43Z,"arabic hip hop,rage rap",Methlab,0.634,0.556,8,-8.338,0,0.238,0.823,7.91e-06,0.157,0.626,147.944,4,tuna_hip_hop,Omara,1da-Toul,Ratchopper,L2,,
spotify:track:1kjBYlSDmawQawSPd09uE0,No Trips To Kasserine (Intro),مم.. ماكلة؟,"Omara,1da-Toul,Mahdigreb",2023-12-25,93854,2,True,o521z02pw23ivep6jemptk48g,2024-01-06T16:04:09Z,arabic hip hop,Methlab,0.606,0.547,8,-11.318,0,0.332,0.868,0.00163,0.347,0.914,87.059,4,tuna_hip_hop,Omara,1da-Toul,Mahdigreb,,,
spotify:track:1VNaRk0dVmNkMO0vNjvdl0,Pronto,Waves,SAFFWIZZ,2021-07-23,120343,27,True,o521z02pw23ivep6jemptk48g,2024-01-08T18:43:05Z,"arabic hip hop,moroccan rap",Bloc C Records,0.791,0.618,10,-7.435,0,0.168,0.0782,0.0,0.931,0.568,101.031,4,tuna_hip_hop,SAFFWIZZ,,,,,
spotify:track:2reYk8o9K4KalVpfRWpQ0C,Plug Freestyle,BOOTCAMP,Wingz,2023-06-11,108500,0,True,o521z02pw23ivep6jemptk48g,2024-01-08T20:32:25Z,arabic hip hop,1906114 Records DK,0.889,0.814,11,-5.479,1,0.326,0.000195,0.0,0.101,0.0707,81.018,4,tuna_hip_hop,Wingz,,,,,
spotify:track:3RfUvVGjJAxTERs48l93Wg,1000,RAF,Wingz,2022-11-27,109416,0,True,o521z02pw23ivep6jemptk48g,2024-01-08T20:54:24Z,arabic hip hop,1906114 Records DK,0.707,0.669,11,-4.683,1,0.332,0.0247,0.0,0.13,0.364,136.714,4,tuna_hip_hop,Wingz,,,,,
spotify:track:21L5qM6nJYXfDGRC9n6ClF,Khoudh Ou Het,METRO EL RAP,"SAFFWIZZ,Ta9chira,DJ Hrizen,MystikGod",2022-05-20,219446,20,True,o521z02pw23ivep6jemptk48g,2024-01-08T21:38:26Z,"arabic hip hop,moroccan rap,drift phonk",Bloc C Records,0.718,0.739,1,-5.4,1,0.209,0.0757,0.0,0.0658,0.545,81.99,4,tuna_hip_hop,SAFFWIZZ,Ta9chira,DJ Hrizen,MystikGod,,
spotify:track:70Q1FtptUx3ug1c0bO7xop,1.3.1.2,GOOD KID TOXIC CITY.,XIIVI,2022-01-09,128000,0,True,o521z02pw23ivep6jemptk48g,2024-01-09T21:23:52Z,arabic hip hop,XIIVI,0.859,0.393,7,-15.701,1,0.586,0.0545,0.0,0.129,0.83,150.019,4,tuna_hip_hop,XIIVI,,,,,
spotify:track:4HR9qypvPuqs8WIwtQbCbR,GODZTEARZ,The Kid X,XIIVI,2023-12-06,162882,0,True,o521z02pw23ivep6jemptk48g,2024-01-15T20:38:27Z,arabic hip hop,Pas Comme Eux Records,0.595,0.48,1,-13.624,1,0.38,0.932,0.0483,0.106,0.628,85.076,4,tuna_hip_hop,XIIVI,,,,,
spotify:track:58hY6oWWJYudu36xoPMC2P,Bluetooth,Odyssey (Odd To See),BAXV,2021-08-15,149246,5,True,o521z02pw23ivep6jemptk48g,2024-01-15T21:02:37Z,arabic hip hop,TBRL,0.663,0.495,7,-10.164,1,0.347,0.0838,0.0,0.0848,0.206,148.153,4,tuna_hip_hop,BAXV,,,,,
spotify:track:7Gg2tAlN60qdbwNjmBm6YQ,Rave Fl Gouna (feat. Calhoven),Odyssey (Odd To See),"BAXV,Calhoven",2021-08-15,155225,4,True,o521z02pw23ivep6jemptk48g,2024-01-15T21:02:47Z,arabic hip hop,TBRL,0.935,0.514,1,-9.421,1,0.209,0.00602,0.0,0.103,0.147,116.102,3,tuna_hip_hop,BAXV,Calhoven,,,,
spotify:track:4kUJQQII7WZ2Z2tvCXk149,25 Gr,Ghost,BAXV,2022-09-16,190357,6,True,o521z02pw23ivep6jemptk48g,2024-01-15T21:14:57Z,arabic hip hop,TBRL,0.662,0.812,1,-6.1,1,0.0297,0.00152,0.00891,0.217,0.393,111.025,4,tuna_hip_hop,BAXV,,,,,
spotify:track:6W7ir5EyeTQbiY7xjYVQst,Dwntrn,Ghost,BAXV,2022-09-16,180767,3,True,o521z02pw23ivep6jemptk48g,2024-01-15T21:28:43Z,arabic hip hop,TBRL,0.516,0.571,5,-11.638,0,0.268,0.0477,9.13e-05,0.325,0.477,82.036,3,tuna_hip_hop,BAXV,,,,,
spotify:track:08FDjrFFNgzLlbZddZaZAu,Smooth & Clean,ALMOST FAMOUS,"Pas Comme Eux,XIIVI,Fossa",2022-10-31,148657,1,True,o521z02pw23ivep6jemptk48g,2024-01-15T21:39:29Z,arabic hip hop,Pas Comme Eux Records,0.566,0.483,10,-11.715,0,0.47,0.0473,0.0,0.134,0.333,76.998,4,tuna_hip_hop,Pas Comme Eux,XIIVI,Fossa,,,
spotify:track:2DfKoTaT6BnYZNu4EYPcCq,NSAYEF F CHTA (Interlude),Stuxnet,dopeman,2022-12-23,88615,6,True,o521z02pw23ivep6jemptk48g,2024-01-15T21:46:53Z,arabic hip hop,Dopeman,0.681,0.741,8,-7.845,1,0.278,0.375,0.0,0.126,0.429,86.833,5,tuna_hip_hop,dopeman,,,,,
spotify:track:35GqaEcWHVqzxnEDZlIIwf,SOTTACH,SOTTACH,SAFFWIZZ,2023-02-27,189375,10,True,o521z02pw23ivep6jemptk48g,2024-01-15T21:49:47Z,"arabic hip hop,moroccan rap",Bloc C Records,0.851,0.604,8,-6.623,1,0.0833,0.0971,1.75e-05,0.138,0.37,128.013,4,tuna_hip_hop,SAFFWIZZ,,,,,
spotify:track:6AfzyeaiBIvbHwnK9WdILt,Gulag,ALMOST FAMOUS,"Pas Comme Eux,Zeltron,Z24 MEGAMIND",2022-10-31,244129,0,True,o521z02pw23ivep6jemptk48g,2024-01-15T21:58:58Z,arabic hip hop,Pas Comme Eux Records,0.784,0.564,1,-8.575,1,0.349,0.147,0.0,0.289,0.385,144.895,4,tuna_hip_hop,Pas Comme Eux,Zeltron,Z24 MEGAMIND,,,
